Date;Open;High;Low;Close;Adj Close;Volume
17/07/18;50,130001;51,02;49,700001;50,700001;35,862728;11553600
18/07/18;51,150002;51,669998;50,82;51,450001;36,393238;9762900
19/07/18;50,709999;50,75;49,060001;49,43;34,964386;20977000
20/07/18;49,59;49,860001;48,630001;48,720001;34,46217;16788900
23/07/18;49,080002;50,130001;48,529999;49,599998;35,084637;8554600
24/07/18;51,919998;52,389999;51,310001;51,310001;36,294212;20910300
25/07/18;51,459999;51,75;50,740002;51,75;36,605442;15263700
26/07/18;52,470001;53,18;52,400002;52,779999;37,334015;54299500
27/07/18;53,48;53,669998;53,25;53,450001;37,807941;21543400
30/07/18;53,700001;54,349998;53,560001;54,330002;38,430412;15527200
31/07/18;54,200001;54,98;54,049999;54,84;38,791161;15921000
01/08/18;53,400002;53,77;53,02;53,060001;37,532074;36906000
02/08/18;52,09;53,09;51,5;52,84;37,376457;19796400
03/08/18;52,310001;52,939999;51,330002;52,549999;38,242725;15607700
06/08/18;52,099998;52,91;52;52,400002;38,133572;11904900
07/08/18;53,389999;53,650002;52,630001;52,75;38,388275;19065600
08/08/18;53,299999;53,330002;52,259998;52,400002;38,133572;13076000
09/08/18;52,5;53,040001;51,73;51,84;37,726032;12752800
10/08/18;51,41;51,91;50,720001;51,709999;37,631432;14630800
13/08/18;52,07;52,689999;51,740002;52,279999;38,046238;14720600
14/08/18;52,099998;52,91;51,77;52,759998;38,395554;17475600
15/08/18;51,599998;51,98;50,349998;50,41;36,685364;26625700
16/08/18;50,900002;51,029999;49,630001;49,720001;36,183224;20125600
17/08/18;49,529999;51,189999;49,23;50,799999;36,969181;17343200
20/08/18;51,099998;51,77;51,040001;51,439999;37,434937;14783600
21/08/18;51,16;52,099998;51,02;51,73;37,645985;13378300
22/08/18;51,650002;53,299999;51,630001;53,299999;38,78854;13073500
23/08/18;53,099998;53,52;52,650002;53,349998;38,824921;12263000
24/08/18;53,599998;54,459999;53,549999;54,150002;39,40712;10971100
27/08/18;54,169998;55,669998;54,169998;55,669998;40,513275;11205300
28/08/18;55,93;56,41;55,07;55,650002;40,498726;17875600
29/08/18;55,25;56,16;55,139999;55,220001;40,185795;10292800
30/08/18;55,299999;55,889999;54,400002;54,57;39,712761;14432500
31/08/18;54,52;54,799999;53,310001;53,619999;39,021412;15000000
03/09/18;53,299999;54,169998;53,209999;54,049999;39,334339;4356600
04/09/18;53,599998;53,790001;52;52;37,842472;10521800
05/09/18;52,080002;52,639999;51,75;52,150002;37,95163;7100000
06/09/18;52,790001;53,869999;52,400002;53,48;38,919529;12479400
10/09/18;53,91;54,040001;52,959999;53,220001;38,730312;9341300
11/09/18;52,610001;52,990002;52,130001;52,59;38,271839;10347800
12/09/18;53;53,709999;52,18;53,450001;38,897697;14230800
13/09/18;53,700001;54,43;53,52;53,779999;39,137848;14353500
14/09/18;54,099998;55,23;54,049999;55,200001;40,171242;17021500
17/09/18;55,299999;55,57;54,790001;55,040001;40,054802;12096900
18/09/18;55,630001;57,470001;55,509998;57,34;41,728603;20647900
19/09/18;57,610001;58,939999;57,529999;58,580002;42,631004;12451900
20/09/18;59,209999;59,610001;58,43;59,32;43,169533;11264600
21/09/18;59,889999;61,009998;59,599998;61,009998;44,399403;23057600
24/09/18;60,849998;61,25;60,150002;60,200001;43,80994;9008600
25/09/18;60;62,220001;59,860001;62,200001;45,265423;16840000
26/09/18;62,200001;62,419998;59,75;60,009998;43,671665;24600600
27/09/18;60,220001;60,75;58,610001;59,48;43,285965;20631400
28/09/18;58,849998;60,290001;58,849998;59,82;43,533401;14753000
01/10/18;59,68;60,57;59,080002;60,400002;43,955486;8976500
02/10/18;60,869999;61,740002;60,48;61,200001;44,537682;20530200
03/10/18;62,009998;62,189999;59,32;59,950001;43,628006;26674700
04/10/18;59,990002;60,34;58,669998;58,799999;42,791096;14396500
05/10/18;57,849998;58,310001;57,23;57,490002;41,837769;20202600
08/10/18;57;57,57;55,259998;57,049999;41,517559;26384200
09/10/18;57,400002;58,32;56,720001;57,700001;41,990593;17830500
10/10/18;57,380001;58,139999;55,889999;55,889999;40,673382;14135900
11/10/18;56,439999;57,16;55,619999;56,48;41,102749;15976400
15/10/18;56,950001;58,450001;56,84;57,669998;41,968754;16290900
16/10/18;57,939999;58,849998;57,25;57,700001;41,990593;15825800
17/10/18;58,34;58,919998;57,75;58,799999;42,791096;21832000
18/10/18;58,849998;58,849998;56,32;56,5;41,117302;17237800
19/10/18;57,099998;57,529999;56,360001;56,529999;41,139133;13429700
22/10/18;57,700001;58,419998;57,029999;58,369999;42,47818;14084400
23/10/18;57,310001;57,549999;56;56,75;41,299232;20763100
24/10/18;57,400002;57,59;54,43;54,43;39,610882;17954800
25/10/18;55,970001;56,040001;53,799999;54,610001;39,741871;29494700
26/10/18;54,900002;55,889999;53,509998;55,599998;40,462334;26630300
